Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
351,China,1016,Goats,5908,Export Quantity,2018,2018,Head,3519,A
351,China,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,A
351,China,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,0,A
351,China,1034,Pigs,5608,Import Quantity,2018,2018,Head,1583218,A
351,China,1034,Pigs,5908,Export Quantity,2018,2018,Head,1585424,A
351,China,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,801,A
351,China,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,11,A
351,China,976,Sheep,5608,Import Quantity,2018,2018,Head,1579,A
96,"China, Hong Kong SAR",866,Cattle,5608,Import Quantity,2018,2018,Head,17146,NA
96,"China, Hong Kong SAR",1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,2232,NA
96,"China, Hong Kong SAR",1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,165372,NA
96,"China, Hong Kong SAR",1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,3629,NA
96,"China, Hong Kong SAR",1016,Goats,5608,Import Quantity,2018,2018,Head,3627,NA
96,"China, Hong Kong SAR",1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,NA
96,"China, Hong Kong SAR",1034,Pigs,5608,Import Quantity,2018,2018,Head,1459084,NA
128,"China, Macao SAR",866,Cattle,5608,Import Quantity,2018,2018,Head,4064,*
128,"China, Macao SAR",1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,2712,F
128,"China, Macao SAR",1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,13028,R
128,"China, Macao SAR",1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,*
128,"China, Macao SAR",1034,Pigs,5608,Import Quantity,2018,2018,Head,113104,R
214,Taiwan,866,Cattle,5608,Import Quantity,2018,2018,Head,5266,Im
214,Taiwan,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1248,Im
214,Taiwan,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,20,Im
214,Taiwan,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,788,NA
214,Taiwan,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,1023,NA
214,Taiwan,1016,Goats,5608,Import Quantity,2018,2018,Head,219,Im
214,Taiwan,1034,Pigs,5608,Import Quantity,2018,2018,Head,3344,Im
214,Taiwan,1034,Pigs,5908,Export Quantity,2018,2018,Head,4976,Im
214,Taiwan,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,1,NA
44,Colombia,866,Cattle,5608,Import Quantity,2018,2018,Head,49,NA
44,Colombia,866,Cattle,5908,Export Quantity,2018,2018,Head,66905,NA
44,Colombia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,828,NA
44,Colombia,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,542,NA
44,Colombia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,171,NA
44,Colombia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,62,NA
44,Colombia,1034,Pigs,5608,Import Quantity,2018,2018,Head,488,NA
44,Colombia,976,Sheep,5608,Import Quantity,2018,2018,Head,77,NA
44,Colombia,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,9,NA
45,Comoros,866,Cattle,5608,Import Quantity,2018,2018,Head,982,R
45,Comoros,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,88,R
45,Comoros,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,167,R
45,Comoros,1016,Goats,5608,Import Quantity,2018,2018,Head,2030,R
45,Comoros,976,Sheep,5908,Export Quantity,2018,2018,Head,498,*
46,Republic of Congo,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,73,NA
46,Republic of Congo,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1161,NA
46,Republic of Congo,976,Sheep,5608,Import Quantity,2018,2018,Head,39,NA
46,Republic of Congo,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,2,NA
47,Cook Islands,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1,*
47,Cook Islands,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,208,R
47,Cook Islands,1034,Pigs,5608,Import Quantity,2018,2018,Head,20,F
48,Costa Rica,866,Cattle,5608,Import Quantity,2018,2018,Head,292,NA
48,Costa Rica,866,Cattle,5908,Export Quantity,2018,2018,Head,445,NA
48,Costa Rica,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1336,NA
48,Costa Rica,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,7083,NA
48,Costa Rica,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1630,NA
48,Costa Rica,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,3047,NA
48,Costa Rica,1034,Pigs,5608,Import Quantity,2018,2018,Head,311,NA
48,Costa Rica,1034,Pigs,5908,Export Quantity,2018,2018,Head,603,NA
48,Costa Rica,976,Sheep,5608,Import Quantity,2018,2018,Head,43,NA
48,Costa Rica,976,Sheep,5908,Export Quantity,2018,2018,Head,13,NA
107,Ivory Coast,866,Cattle,5608,Import Quantity,2018,2018,Head,60000,F
107,Ivory Coast,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1143,Im
107,Ivory Coast,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1299,NA
107,Ivory Coast,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,40,NA
107,Ivory Coast,1016,Goats,5608,Import Quantity,2018,2018,Head,50000,F
107,Ivory Coast,1034,Pigs,5908,Export Quantity,2018,2018,Head,8,Im
107,Ivory Coast,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,NA
107,Ivory Coast,976,Sheep,5608,Import Quantity,2018,2018,Head,25000,F
107,Ivory Coast,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,23,Im
98,Croatia,866,Cattle,5608,Import Quantity,2018,2018,Head,133371,NA
98,Croatia,866,Cattle,5908,Export Quantity,2018,2018,Head,152172,NA
98,Croatia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,8811,NA
98,Croatia,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,10087,NA
98,Croatia,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,19,NA
98,Croatia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,6998,NA
98,Croatia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,1982,NA
98,Croatia,1016,Goats,5608,Import Quantity,2018,2018,Head,143,NA
98,Croatia,1016,Goats,5908,Export Quantity,2018,2018,Head,124,NA
98,Croatia,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,1,NA
98,Croatia,1034,Pigs,5608,Import Quantity,2018,2018,Head,485759,NA
98,Croatia,1034,Pigs,5908,Export Quantity,2018,2018,Head,321171,NA
98,Croatia,976,Sheep,5608,Import Quantity,2018,2018,Head,124147,NA
98,Croatia,976,Sheep,5908,Export Quantity,2018,2018,Head,92468,NA
98,Croatia,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,168,NA
49,Cuba,866,Cattle,5608,Import Quantity,2018,2018,Head,24,*
49,Cuba,866,Cattle,5908,Export Quantity,2018,2018,Head,1,*
49,Cuba,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1,*
49,Cuba,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,21,*
50,Cyprus,866,Cattle,5608,Import Quantity,2018,2018,Head,426,NA
50,Cyprus,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,144,NA
50,Cyprus,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,790,NA
50,Cyprus,1016,Goats,5908,Export Quantity,2018,2018,Head,2958,NA
50,Cyprus,1034,Pigs,5608,Import Quantity,2018,2018,Head,18,NA
50,Cyprus,976,Sheep,5908,Export Quantity,2018,2018,Head,52,NA
167,Czech Republic,866,Cattle,5608,Import Quantity,2018,2018,Head,4597,NA
167,Czech Republic,866,Cattle,5908,Export Quantity,2018,2018,Head,237085,NA
167,Czech Republic,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,9235,NA
167,Czech Republic,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,113991,NA
167,Czech Republic,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,203,NA
167,Czech Republic,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,11576,NA
167,Czech Republic,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,19817,NA
167,Czech Republic,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,16284,NA
167,Czech Republic,1016,Goats,5908,Export Quantity,2018,2018,Head,36,NA
167,Czech Republic,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,156,NA
167,Czech Republic,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,7,NA
167,Czech Republic,1034,Pigs,5608,Import Quantity,2018,2018,Head,166543,NA
167,Czech Republic,1034,Pigs,5908,Export Quantity,2018,2018,Head,432571,NA
167,Czech Republic,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,417,NA
167,Czech Republic,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,12,Im
167,Czech Republic,976,Sheep,5608,Import Quantity,2018,2018,Head,33,NA
167,Czech Republic,976,Sheep,5908,Export Quantity,2018,2018,Head,10690,NA
167,Czech Republic,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,515,NA
167,Czech Republic,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,699,NA
116,North Korea,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,3,R
250,Democratic Republic of the Congo,866,Cattle,5608,Import Quantity,2018,2018,Head,13043,R
250,Democratic Republic of the Congo,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1366,R
250,Democratic Republic of the Congo,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,0,*
250,Democratic Republic of the Congo,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,229,*
250,Democratic Republic of the Congo,1016,Goats,5608,Import Quantity,2018,2018,Head,16525,F
250,Democratic Republic of the Congo,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,1,R
54,Denmark,866,Cattle,5608,Import Quantity,2018,2018,Head,4485,NA
54,Denmark,866,Cattle,5908,Export Quantity,2018,2018,Head,98579,NA
54,Denmark,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1895,NA
54,Denmark,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,58934,NA
54,Denmark,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,12298,NA
54,Denmark,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,7955,NA
54,Denmark,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,NA
54,Denmark,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,0,NA
54,Denmark,1034,Pigs,5908,Export Quantity,2018,2018,Head,15677665,NA
54,Denmark,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,7,Im
54,Denmark,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,2,Im
54,Denmark,976,Sheep,5608,Import Quantity,2018,2018,Head,34,NA
54,Denmark,976,Sheep,5908,Export Quantity,2018,2018,Head,1057,NA
54,Denmark,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,2037,NA
54,Denmark,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,650,NA
72,Djibouti,866,Cattle,5608,Import Quantity,2018,2018,Head,520,*
72,Djibouti,866,Cattle,5908,Export Quantity,2018,2018,Head,1340,R
72,Djibouti,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,9,*
72,Djibouti,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,2414,R
72,Djibouti,1016,Goats,5608,Import Quantity,2018,2018,Head,1119,R
72,Djibouti,1016,Goats,5908,Export Quantity,2018,2018,Head,233252,*
72,Djibouti,976,Sheep,5608,Import Quantity,2018,2018,Head,3946,*
72,Djibouti,976,Sheep,5908,Export Quantity,2018,2018,Head,201740,R
55,Dominica,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,80,F
55,Dominica,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,9,*
55,Dominica,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,1,R
56,Dominican Republic,866,Cattle,5608,Import Quantity,2018,2018,Head,240,Im
56,Dominican Republic,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,468,Im
56,Dominican Republic,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,2972,NA
56,Dominican Republic,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,77,Im
56,Dominican Republic,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,0,NA
56,Dominican Republic,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,114,Im
56,Dominican Republic,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,2810,NA
56,Dominican Republic,1016,Goats,5608,Import Quantity,2018,2018,Head,93,Im
56,Dominican Republic,1016,Goats,5908,Export Quantity,2018,2018,Head,1,NA
56,Dominican Republic,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,1,NA
56,Dominican Republic,1034,Pigs,5608,Import Quantity,2018,2018,Head,700,Im
56,Dominican Republic,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,NA
56,Dominican Republic,976,Sheep,5608,Import Quantity,2018,2018,Head,6,Im
58,Ecuador,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,3533,NA
58,Ecuador,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,413,NA
58,Ecuador,1034,Pigs,5608,Import Quantity,2018,2018,Head,529,R
58,Ecuador,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,NA
58,Ecuador,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,1641,NA
59,Egypt,866,Cattle,5608,Import Quantity,2018,2018,Head,165634,Im
59,Egypt,866,Cattle,5908,Export Quantity,2018,2018,Head,546,Im
59,Egypt,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,4080,Im
59,Egypt,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,11,Im
59,Egypt,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,4849,Im
59,Egypt,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,37,Im
59,Egypt,976,Sheep,5608,Import Quantity,2018,2018,Head,70000,F
59,Egypt,976,Sheep,5908,Export Quantity,2018,2018,Head,460,Im
59,Egypt,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,1036,Im
59,Egypt,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,15,Im
60,El Salvador,866,Cattle,5608,Import Quantity,2018,2018,Head,293,NA
60,El Salvador,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,4917,NA
60,El Salvador,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,10638,NA
60,El Salvador,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1095,NA
60,El Salvador,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,0,NA
60,El Salvador,1034,Pigs,5608,Import Quantity,2018,2018,Head,206,NA
61,Equatorial Guinea,866,Cattle,5608,Import Quantity,2018,2018,Head,988,*
61,Equatorial Guinea,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,27,*
61,Equatorial Guinea,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,2973,R
61,Equatorial Guinea,1016,Goats,5608,Import Quantity,2018,2018,Head,201,*
61,Equatorial Guinea,1034,Pigs,5608,Import Quantity,2018,2018,Head,450,R
178,Eritrea,866,Cattle,5608,Import Quantity,2018,2018,Head,310,*
178,Eritrea,866,Cattle,5908,Export Quantity,2018,2018,Head,5,R
178,Eritrea,1016,Goats,5908,Export Quantity,2018,2018,Head,82,R
63,Estonia,866,Cattle,5608,Import Quantity,2018,2018,Head,147,NA
63,Estonia,866,Cattle,5908,Export Quantity,2018,2018,Head,53534,NA
63,Estonia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,4191,NA
63,Estonia,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,70,NA
63,Estonia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,6111,NA
63,Estonia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,1850,NA
63,Estonia,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,17,NA
63,Estonia,1034,Pigs,5608,Import Quantity,2018,2018,Head,17035,NA
63,Estonia,1034,Pigs,5908,Export Quantity,2018,2018,Head,2207,*
63,Estonia,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,1,NA
63,Estonia,976,Sheep,5908,Export Quantity,2018,2018,Head,13850,NA
209,Eswatini,866,Cattle,5608,Import Quantity,2018,2018,Head,9500,F
209,Eswatini,866,Cattle,5908,Export Quantity,2018,2018,Head,500,F
209,Eswatini,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,240,NA
209,Eswatini,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,1193,Im
209,Eswatini,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1494,NA
209,Eswatini,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,21,NA
209,Eswatini,1016,Goats,5608,Import Quantity,2018,2018,Head,29,NA
209,Eswatini,1016,Goats,5908,Export Quantity,2018,2018,Head,39,*
209,Eswatini,1034,Pigs,5608,Import Quantity,2018,2018,Head,180,NA
209,Eswatini,976,Sheep,5608,Import Quantity,2018,2018,Head,18200,F
209,Eswatini,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,350,NA
238,Ethiopia,866,Cattle,5608,Import Quantity,2018,2018,Head,50,NA
238,Ethiopia,866,Cattle,5908,Export Quantity,2018,2018,Head,7952,NA
238,Ethiopia,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,0,NA
238,Ethiopia,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,378,NA
238,Ethiopia,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,249,NA
238,Ethiopia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,12,NA
238,Ethiopia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,12,NA
238,Ethiopia,1016,Goats,5908,Export Quantity,2018,2018,Head,2813,NA
238,Ethiopia,1034,Pigs,5608,Import Quantity,2018,2018,Head,1,NA
238,Ethiopia,976,Sheep,5908,Export Quantity,2018,2018,Head,73096,NA
64,Faroe Islands,866,Cattle,5608,Import Quantity,2018,2018,Head,34,*
64,Faroe Islands,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,5,*
64,Faroe Islands,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,525,R
64,Faroe Islands,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,0,*
64,Faroe Islands,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,1,R
66,Fiji,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,494,NA
66,Fiji,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,3,NA
66,Fiji,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,2,NA
66,Fiji,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,319,NA
67,Finland,866,Cattle,5908,Export Quantity,2018,2018,Head,112,NA
67,Finland,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,390,NA
67,Finland,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,3858,NA
67,Finland,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1801,NA
67,Finland,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,9737,NA
67,Finland,1034,Pigs,5608,Import Quantity,2018,2018,Head,231,NA
67,Finland,1034,Pigs,5908,Export Quantity,2018,2018,Head,16642,NA
67,Finland,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,NA
68,France,866,Cattle,5608,Import Quantity,2018,2018,Head,75954,NA
68,France,866,Cattle,5908,Export Quantity,2018,2018,Head,1580984,NA
68,France,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,23907,NA
68,France,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,102459,NA
68,France,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,128,NA
68,France,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,18598,NA
68,France,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,60790,NA
68,France,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,29777,NA
68,France,1016,Goats,5608,Import Quantity,2018,2018,Head,1027,NA
68,France,1016,Goats,5908,Export Quantity,2018,2018,Head,6309,NA
68,France,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,287,NA
68,France,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,54,NA
68,France,1034,Pigs,5608,Import Quantity,2018,2018,Head,187869,NA
68,France,1034,Pigs,5908,Export Quantity,2018,2018,Head,631127,NA
68,France,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,162,NA
68,France,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,122,NA
68,France,976,Sheep,5608,Import Quantity,2018,2018,Head,204089,NA
68,France,976,Sheep,5908,Export Quantity,2018,2018,Head,429135,NA
68,France,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,1125,NA
68,France,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,14497,NA
70,French Polynesia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,52,R
70,French Polynesia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,157,R
74,Gabon,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,163,R
74,Gabon,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,0,*
74,Gabon,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,154,R
74,Gabon,1034,Pigs,5608,Import Quantity,2018,2018,Head,26,R
74,Gabon,976,Sheep,5608,Import Quantity,2018,2018,Head,20000,F
74,Gabon,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,1,*
75,Gambia,866,Cattle,5608,Import Quantity,2018,2018,Head,0,NA
75,Gambia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,4,Im
75,Gambia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1304,Im
75,Gambia,1034,Pigs,5608,Import Quantity,2018,2018,Head,0,NA
73,Georgia,866,Cattle,5608,Import Quantity,2018,2018,Head,1911,NA
73,Georgia,866,Cattle,5908,Export Quantity,2018,2018,Head,126858,NA
73,Georgia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1905,NA
73,Georgia,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,2306,NA
73,Georgia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,750,NA
73,Georgia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,143,NA
73,Georgia,1034,Pigs,5608,Import Quantity,2018,2018,Head,33207,NA
73,Georgia,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,1,NA
73,Georgia,976,Sheep,5608,Import Quantity,2018,2018,Head,126070,NA
73,Georgia,976,Sheep,5908,Export Quantity,2018,2018,Head,66917,NA
79,Germany,866,Cattle,5608,Import Quantity,2018,2018,Head,52625,NA
79,Germany,866,Cattle,5908,Export Quantity,2018,2018,Head,841118,NA
79,Germany,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,164936,NA
79,Germany,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,312679,NA
79,Germany,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,2058,NA
79,Germany,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,1625,NA
79,Germany,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,412783,NA
79,Germany,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,134178,NA
79,Germany,1016,Goats,5608,Import Quantity,2018,2018,Head,736,NA
79,Germany,1016,Goats,5908,Export Quantity,2018,2018,Head,77,NA
79,Germany,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,394,NA
79,Germany,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,71,NA
79,Germany,1034,Pigs,5608,Import Quantity,2018,2018,Head,14052852,NA
79,Germany,1034,Pigs,5908,Export Quantity,2018,2018,Head,2500287,NA
79,Germany,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,8,Im
79,Germany,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,0,NA
